date,open,high,low,close,volume
2021-08-06 11:46:00+05:30,16243.35,16254.3,16243.35,16254.15,0
2021-08-06 11:47:00+05:30,16253.7,16263.5,16253.7,16263.5,0
2021-08-06 11:48:00+05:30,16264.4,16268.6,16262.6,16268.6,0
2021-08-06 11:49:00+05:30,16268.4,16269.7,16263.4,16268.75,0
2021-08-06 11:50:00+05:30,16268.55,16271.85,16267.2,16271.35,0
2021-08-06 11:51:00+05:30,16270.05,16277.3,16270.05,16276.2,0
2021-08-06 11:52:00+05:30,16276.05,16279.05,16275.25,16278.25,0
2021-08-06 11:53:00+05:30,16277.55,16278.85,16276.3,16276.85,0
2021-08-06 11:54:00+05:30,16276.9,16279.2,16273.35,16274.1,0
2021-08-06 11:55:00+05:30,16274.9,16275.95,16271.25,16275,0
2021-08-06 11:56:00+05:30,16274.75,16276.4,16272.9,16273.6,0
2021-08-06 11:57:00+05:30,16273.9,16274.5,16267.35,16267.85,0
2021-08-06 11:58:00+05:30,16267.4,16274,16266.4,16271.6,0
2021-08-06 11:59:00+05:30,16272,16274.75,16271,16272,0
2021-08-06 12:00:00+05:30,16271.5,16273.55,16270.65,16272.35,0
2021-08-06 12:01:00+05:30,16272.9,16280.75,16272,16280.15,0
2021-08-06 12:02:00+05:30,16280.45,16284.1,16279.35,16284.1,0
2021-08-06 12:03:00+05:30,16283.55,16285.8,16277.85,16277.95,0
2021-08-06 12:04:00+05:30,16278.1,16280.05,16275.5,16278.5,0
2021-08-06 12:05:00+05:30,16278.2,16281.2,16277.6,16280.4,0
2021-08-06 12:06:00+05:30,16280.1,16281.05,16275.05,16275.35,0
2021-08-06 12:07:00+05:30,16275.35,16276.4,16271.9,16273.05,0
2021-08-06 12:08:00+05:30,16272.2,16272.85,16268.7,16270.3,0
2021-08-06 12:09:00+05:30,16269.7,16272.4,16269.45,16270.35,0
2021-08-06 12:10:00+05:30,16270.55,16271.75,16266.45,16268.55,0
2021-08-06 12:11:00+05:30,16268.05,16269.1,16265.8,16267.85,0
2021-08-06 12:12:00+05:30,16267.55,16272.05,16266.75,16271.3,0
2021-08-06 12:13:00+05:30,16270.7,16279.5,16270.45,16277.9,0
2021-08-06 12:14:00+05:30,16278.6,16281.65,16278.4,16280.35,0
2021-08-06 12:15:00+05:30,16279.7,16282.75,16277.4,16277.9,0
2021-08-06 12:16:00+05:30,16277.85,16280.9,16274.5,16275.15,0
2021-08-06 12:17:00+05:30,16274.4,16277,16274.3,16274.65,0
2021-08-06 12:18:00+05:30,16274.8,16276.1,16272.95,16272.95,0
2021-08-06 12:19:00+05:30,16273.9,16275.5,16271.45,16272.05,0
2021-08-06 12:20:00+05:30,16272.7,16273.4,16269.3,16271.7,0
2021-08-06 12:21:00+05:30,16271,16275.75,16271,16274.35,0
2021-08-06 12:22:00+05:30,16274.05,16275.3,16272.2,16274.25,0
2021-08-06 12:23:00+05:30,16274.45,16275.6,16272.25,16272.55,0
2021-08-06 12:24:00+05:30,16272.35,16275.6,16272.15,16272.45,0
2021-08-06 12:25:00+05:30,16272.4,16275.45,16270.75,16275.45,0
2021-08-06 12:26:00+05:30,16274.8,16283.15,16274.05,16283.15,0
2021-08-06 12:27:00+05:30,16282.7,16282.95,16276.35,16280.1,0
2021-08-06 12:28:00+05:30,16279.3,16280.85,16273.8,16273.8,0
2021-08-06 12:29:00+05:30,16275,16275,16263.65,16265.3,0
2021-08-06 12:30:00+05:30,16265.75,16267.6,16263.35,16263.95,0
2021-08-06 12:31:00+05:30,16263.9,16269.75,16263.9,16266.25,0
2021-08-06 12:32:00+05:30,16265.55,16269.65,16265.25,16269.45,0
2021-08-06 12:33:00+05:30,16268.9,16270.75,16265.8,16267.15,0
2021-08-06 12:34:00+05:30,16267.35,16268.75,16264.5,16264.65,0
2021-08-06 12:35:00+05:30,16264.6,16270,16263.9,16269.15,0
2021-08-06 12:36:00+05:30,16269.3,16273.2,16269.05,16272.1,0
2021-08-06 12:37:00+05:30,16271.65,16277.85,16271.25,16276.7,0
2021-08-06 12:38:00+05:30,16277.05,16279.75,16275.2,16275.85,0
2021-08-06 12:39:00+05:30,16275.7,16277.15,16271.6,16273.9,0
2021-08-06 12:40:00+05:30,16273.75,16276.85,16273.75,16275,0
2021-08-06 12:41:00+05:30,16274.9,16276.25,16273.6,16275.3,0
2021-08-06 12:42:00+05:30,16274.45,16276,16273.45,16273.85,0
2021-08-06 12:43:00+05:30,16274.45,16276,16270.45,16271.6,0
2021-08-06 12:44:00+05:30,16272.35,16274.3,16270.65,16274.15,0
2021-08-06 12:45:00+05:30,16274,16275.3,16272.5,16273.9,0
2021-08-06 12:46:00+05:30,16273.9,16275.55,16272.55,16272.55,0
2021-08-06 12:47:00+05:30,16273.4,16276.8,16273.2,16273.85,0
2021-08-06 12:48:00+05:30,16274.6,16276.75,16272.25,16272.25,0
2021-08-06 12:49:00+05:30,16273,16275.15,16272.75,16274.1,0
2021-08-06 12:50:00+05:30,16274.9,16276.45,16271.8,16271.95,0
2021-08-06 12:51:00+05:30,16271.8,16272.7,16267.05,16267.05,0
2021-08-06 12:52:00+05:30,16267.35,16269.5,16264.75,16266.7,0
2021-08-06 12:53:00+05:30,16266.2,16269.05,16262.6,16262.6,0
2021-08-06 12:54:00+05:30,16263.2,16265.65,16262.3,16263.4,0
2021-08-06 12:55:00+05:30,16263.4,16266.9,16262.7,16263.9,0
2021-08-06 12:56:00+05:30,16262.6,16266.4,16262.6,16264.1,0
2021-08-06 12:57:00+05:30,16264,16267.5,16259.3,16259.3,0
2021-08-06 12:58:00+05:30,16260.15,16262.3,16259.35,16260.5,0
2021-08-06 12:59:00+05:30,16260.3,16260.3,16247.9,16247.9,0
2021-08-06 13:00:00+05:30,16247.65,16253.75,16247.65,16253.55,0
2021-08-06 13:01:00+05:30,16253.35,16257.4,16252.1,16252.3,0
2021-08-06 13:02:00+05:30,16251.8,16254.55,16250.95,16252.05,0
2021-08-06 13:03:00+05:30,16253.2,16254.75,16249.8,16249.85,0
2021-08-06 13:04:00+05:30,16249.2,16252.25,16248.5,16250.6,0
2021-08-06 13:05:00+05:30,16251.8,16256.4,16250.7,16252.9,0
2021-08-06 13:06:00+05:30,16254.75,16257.45,16252.8,16253.25,0
2021-08-06 13:07:00+05:30,16254.05,16255.35,16251.35,16251.35,0
2021-08-06 13:08:00+05:30,16250.9,16257.35,16250.9,16254.7,0
2021-08-06 13:09:00+05:30,16254.45,16256.7,16252.65,16253.05,0
2021-08-06 13:10:00+05:30,16253.25,16259,16252.45,16257.25,0
2021-08-06 13:11:00+05:30,16258.4,16261.1,16256.35,16260.65,0
2021-08-06 13:12:00+05:30,16260.8,16264.25,16257.55,16263.65,0
2021-08-06 13:13:00+05:30,16263.55,16264.85,16260.6,16261.45,0
2021-08-06 13:14:00+05:30,16261.75,16263.3,16259.85,16259.85,0
2021-08-06 13:15:00+05:30,16260.05,16261.7,16259.05,16259.6,0
2021-08-06 13:16:00+05:30,16259.85,16259.95,16256.7,16256.7,0
2021-08-06 13:17:00+05:30,16256.45,16256.7,16254.25,16254.4,0
2021-08-06 13:18:00+05:30,16254.45,16257.4,16252.9,16254.4,0
2021-08-06 13:19:00+05:30,16253.95,16256.6,16253.3,16255.4,0
2021-08-06 13:20:00+05:30,16255.8,16257.3,16253.85,16253.85,0
2021-08-06 13:21:00+05:30,16254.25,16254.25,16242.25,16245,0
2021-08-06 13:22:00+05:30,16245,16248.5,16243.05,16247.1,0
2021-08-06 13:23:00+05:30,16247.6,16251.5,16247.5,16249.2,0
2021-08-06 13:24:00+05:30,16249.6,16268.8,16249.6,16265.55,0
2021-08-06 13:25:00+05:30,16265.6,16273.05,16265,16269.65,0
2021-08-06 13:26:00+05:30,16270.5,16274,16269.2,16270.75,0
2021-08-06 13:27:00+05:30,16270.75,16273.15,16267.5,16268.35,0
2021-08-06 13:28:00+05:30,16268.2,16271.85,16267.65,16268.45,0
2021-08-06 13:29:00+05:30,16267.85,16271.2,16266.5,16268.75,0
2021-08-06 13:30:00+05:30,16269.5,16271.75,16269,16269.05,0
2021-08-06 13:31:00+05:30,16270.45,16271.4,16264.7,16266.45,0
2021-08-06 13:32:00+05:30,16265.85,16269.85,16265,16265.7,0
2021-08-06 13:33:00+05:30,16264.8,16267.95,16264.8,16265.5,0
2021-08-06 13:34:00+05:30,16265.85,16267.6,16263.8,16264.15,0
2021-08-06 13:35:00+05:30,16264.35,16265.05,16259.9,16263.85,0
2021-08-06 13:36:00+05:30,16264.3,16269.25,16264.3,16267.75,0
2021-08-06 13:37:00+05:30,16268.1,16269.95,16266.55,16266.55,0
2021-08-06 13:38:00+05:30,16266.35,16271.95,16265.9,16266.5,0
2021-08-06 13:39:00+05:30,16266.3,16267.15,16257.25,16257.25,0
2021-08-06 13:40:00+05:30,16257.55,16260.55,16257.05,16259.15,0
2021-08-06 13:41:00+05:30,16258.9,16259,16255.1,16255.5,0
2021-08-06 13:42:00+05:30,16255.75,16260.75,16254.9,16257.1,0
2021-08-06 13:43:00+05:30,16259.2,16270.85,16258.85,16266.4,0
2021-08-06 13:44:00+05:30,16267.95,16268.4,16264.5,16264.95,0
2021-08-06 13:45:00+05:30,16264.6,16266.2,16263.75,16263.75,0
2021-08-06 13:46:00+05:30,16264,16267,16264,16264.8,0
2021-08-06 13:47:00+05:30,16264.45,16267.45,16263.8,16264.15,0
2021-08-06 13:48:00+05:30,16265.25,16270.6,16265.05,16268.3,0
2021-08-06 13:49:00+05:30,16268.75,16272.4,16268.75,16271,0
2021-08-06 13:50:00+05:30,16270.2,16271.3,16261.8,16261.8,0
2021-08-06 13:51:00+05:30,16262.8,16263.7,16259.25,16259.25,0
2021-08-06 13:52:00+05:30,16259.15,16262.3,16257.35,16261.35,0
2021-08-06 13:53:00+05:30,16261.75,16262.85,16255.1,16255.65,0
2021-08-06 13:54:00+05:30,16255.6,16259.6,16254.65,16257.15,0
2021-08-06 13:55:00+05:30,16257.6,16262.15,16256.55,16257.6,0
2021-08-06 13:56:00+05:30,16258.3,16259.05,16256.35,16257.4,0
2021-08-06 13:57:00+05:30,16256.5,16257.4,16253.7,16253.7,0
2021-08-06 13:58:00+05:30,16254,16257.4,16254,16254.15,0
2021-08-06 13:59:00+05:30,16254.4,16255.25,16248.6,16249.9,0
2021-08-06 14:00:00+05:30,16249.7,16256.45,16249.7,16255.65,0
2021-08-06 14:01:00+05:30,16255.05,16257.3,16253.4,16256.5,0
2021-08-06 14:02:00+05:30,16257.3,16257.95,16255.1,16255.1,0
2021-08-06 14:03:00+05:30,16256.6,16260.95,16256.45,16259.05,0
2021-08-06 14:04:00+05:30,16258.5,16258.95,16256.65,16256.95,0
2021-08-06 14:05:00+05:30,16257.6,16260.6,16257.55,16260.25,0
2021-08-06 14:06:00+05:30,16259.9,16262.8,16257.8,16259.05,0
2021-08-06 14:07:00+05:30,16259,16266.6,16259,16265.9,0
2021-08-06 14:08:00+05:30,16264.85,16267.95,16259.45,16260.5,0
2021-08-06 14:09:00+05:30,16259.9,16262.85,16258.2,16258.9,0
2021-08-06 14:10:00+05:30,16258.45,16259.95,16257.2,16259.5,0
2021-08-06 14:11:00+05:30,16259.95,16261.1,16256.4,16257.95,0
2021-08-06 14:12:00+05:30,16258.05,16259.75,16257.9,16258.75,0
2021-08-06 14:13:00+05:30,16258.4,16259.35,16257.4,16257.85,0
2021-08-06 14:14:00+05:30,16257.65,16260.55,16256.55,16259.85,0
2021-08-06 14:15:00+05:30,16259,16262.05,16256.55,16256.7,0
2021-08-06 14:16:00+05:30,16257.5,16259.95,16255.55,16259.15,0
2021-08-06 14:17:00+05:30,16260,16262.2,16258.25,16261.4,0
2021-08-06 14:18:00+05:30,16261.3,16263.95,16260.7,16263.75,0
2021-08-06 14:19:00+05:30,16263.55,16264.85,16262.6,16263.45,0
2021-08-06 14:20:00+05:30,16262.85,16271.4,16260.55,16271.4,0
2021-08-06 14:21:00+05:30,16271.55,16273.1,16270.1,16270.6,0
2021-08-06 14:22:00+05:30,16270.75,16272,16265.55,16265.65,0
2021-08-06 14:23:00+05:30,16264.8,16269.85,16263.9,16266.8,0
2021-08-06 14:24:00+05:30,16266.9,16267.8,16264.2,16264.65,0
2021-08-06 14:25:00+05:30,16265,16267.2,16263.85,16264.4,0
2021-08-06 14:26:00+05:30,16264.3,16269.15,16264.3,16268.5,0
2021-08-06 14:27:00+05:30,16268.75,16271.3,16268.4,16269.75,0
2021-08-06 14:28:00+05:30,16270.25,16270.25,16266.9,16267.25,0
2021-08-06 14:29:00+05:30,16266.85,16270.35,16264.75,16268,0
2021-08-06 14:30:00+05:30,16268.45,16269.3,16264.55,16264.55,0
2021-08-06 14:31:00+05:30,16264.65,16267.7,16263.4,16265.55,0
2021-08-06 14:32:00+05:30,16265.55,16266.7,16262.95,16263.5,0
2021-08-06 14:33:00+05:30,16263.2,16264.2,16261,16263.05,0
2021-08-06 14:34:00+05:30,16263.25,16270.2,16261.35,16269.1,0
2021-08-06 14:35:00+05:30,16269.25,16269.7,16264.8,16266.8,0
2021-08-06 14:36:00+05:30,16266.95,16267.85,16264.25,16265.8,0
2021-08-06 14:37:00+05:30,16265.3,16266.9,16263.85,16265.5,0
2021-08-06 14:38:00+05:30,16265.15,16265.6,16261.45,16263,0
2021-08-06 14:39:00+05:30,16262.8,16265,16262.05,16262.1,0
2021-08-06 14:40:00+05:30,16262.15,16264.85,16262,16263.45,0
2021-08-06 14:41:00+05:30,16263.35,16266.7,16263.35,16265.45,0
2021-08-06 14:42:00+05:30,16265.8,16266.35,16263.3,16263.3,0
2021-08-06 14:43:00+05:30,16263.6,16263.6,16259.3,16259.65,0
2021-08-06 14:44:00+05:30,16259.6,16261.5,16254.95,16256.35,0
2021-08-06 14:45:00+05:30,16256.45,16261,16256.15,16257.9,0
2021-08-06 14:46:00+05:30,16258.6,16259.75,16254.15,16254.15,0
2021-08-06 14:47:00+05:30,16253.95,16255,16250.55,16250.65,0
2021-08-06 14:48:00+05:30,16250.25,16254.7,16249,16253.65,0
2021-08-06 14:49:00+05:30,16253.75,16256.5,16253.75,16254.6,0
2021-08-06 14:50:00+05:30,16254.55,16255.75,16252.9,16254.55,0
2021-08-06 14:51:00+05:30,16254.6,16259.15,16254.4,16256.35,0
2021-08-06 14:52:00+05:30,16257.2,16258.3,16254.55,16255.25,0
2021-08-06 14:53:00+05:30,16255.35,16256.8,16252.4,16252.55,0
2021-08-06 14:54:00+05:30,16252.9,16254.7,16252.3,16253.15,0
2021-08-06 14:55:00+05:30,16253.45,16253.45,16244.05,16245.45,0
2021-08-06 14:56:00+05:30,16245.35,16248.45,16244.35,16244.75,0
2021-08-06 14:57:00+05:30,16246.25,16252.6,16244.2,16251.55,0
2021-08-06 14:58:00+05:30,16251.2,16255.55,16248.75,16252.55,0
2021-08-06 14:59:00+05:30,16252.4,16252.4,16243.7,16246.3,0
2021-08-06 15:00:00+05:30,16246.55,16256.4,16239.75,16244.05,0
2021-08-06 15:01:00+05:30,16244.45,16247.3,16242.2,16246.3,0
2021-08-06 15:02:00+05:30,16243.75,16245.55,16241.7,16244,0
2021-08-06 15:03:00+05:30,16244.05,16245.55,16242.3,16242.75,0
2021-08-06 15:04:00+05:30,16242.85,16242.85,16234.55,16237.95,0
2021-08-06 15:05:00+05:30,16239.5,16240.1,16232.3,16233.85,0
2021-08-06 15:06:00+05:30,16233.35,16237.8,16232.5,16233.55,0
2021-08-06 15:07:00+05:30,16234.25,16236.1,16231.7,16235.6,0
2021-08-06 15:08:00+05:30,16235.35,16235.4,16232.9,16233.7,0
2021-08-06 15:09:00+05:30,16233.25,16233.45,16230.15,16231.6,0
2021-08-06 15:10:00+05:30,16232.15,16234.85,16230.25,16231.05,0
2021-08-06 15:11:00+05:30,16231,16232.3,16226,16228.75,0
2021-08-06 15:12:00+05:30,16227.7,16229.15,16224,16228.4,0
2021-08-06 15:13:00+05:30,16228.4,16231.2,16227.85,16228.55,0
2021-08-06 15:14:00+05:30,16228.6,16231.05,16226.05,16230.4,0
2021-08-06 15:15:00+05:30,16229.25,16232.65,16228.85,16231.35,0
2021-08-06 15:16:00+05:30,16230.7,16231.75,16227.95,16229.3,0
2021-08-06 15:17:00+05:30,16229.65,16229.7,16227.1,16229,0
2021-08-06 15:18:00+05:30,16228.65,16231.45,16226.95,16231.45,0
2021-08-06 15:19:00+05:30,16231.4,16237.55,16231.35,16235.35,0
2021-08-06 15:20:00+05:30,16235.85,16241.75,16234.8,16239.7,0
2021-08-06 15:21:00+05:30,16240.3,16247.3,16239.8,16246.5,0
2021-08-06 15:22:00+05:30,16246.05,16248.1,16243.75,16247.95,0
2021-08-06 15:23:00+05:30,16248.05,16252.2,16246.5,16252.15,0
2021-08-06 15:24:00+05:30,16251.95,16252.5,16247.4,16248.8,0
2021-08-06 15:25:00+05:30,16248.95,16253.1,16248.85,16251.5,0
2021-08-06 15:26:00+05:30,16251.6,16256.1,16251.6,16254.95,0
2021-08-06 15:27:00+05:30,16253.8,16255.5,16252,16254.85,0
2021-08-06 15:28:00+05:30,16253.85,16253.85,16249.35,16250.6,0
2021-08-06 15:29:00+05:30,16252.05,16254.7,16248.95,16254.7,0
2021-08-09 09:15:00+05:30,16281.35,16293.15,16256.45,16284.6,0
2021-08-09 09:16:00+05:30,16287.4,16296.15,16283.8,16295.05,0
2021-08-09 09:17:00+05:30,16294.5,16302.5,16294.5,16300.35,0
2021-08-09 09:18:00+05:30,16300.65,16304.45,16290.6,16290.6,0
2021-08-09 09:19:00+05:30,16291.1,16300.05,16286.05,16296.6,0
2021-08-09 09:20:00+05:30,16295.9,16296.3,16287.15,16289.45,0
2021-08-09 09:21:00+05:30,16288.95,16297.1,16288.7,16294.25,0
2021-08-09 09:22:00+05:30,16294.9,16295.55,16288.55,16288.55,0
2021-08-09 09:23:00+05:30,16287.45,16287.45,16275.85,16281.6,0
2021-08-09 09:24:00+05:30,16281.55,16289.6,16280,16288.75,0
2021-08-09 09:25:00+05:30,16288.7,16289.55,16281.05,16284.85,0
2021-08-09 09:26:00+05:30,16285.75,16289.35,16284.35,16289.05,0
2021-08-09 09:27:00+05:30,16288.95,16288.95,16280,16284.9,0
2021-08-09 09:28:00+05:30,16284.05,16285.8,16277.5,16285.8,0
2021-08-09 09:29:00+05:30,16284.25,16287.4,16280.55,16287.4,0
2021-08-09 09:30:00+05:30,16288.45,16288.45,16283.55,16288.25,0
2021-08-09 09:31:00+05:30,16289.1,16299.95,16287.6,16299.05,0
2021-08-09 09:32:00+05:30,16299.6,16304,16299.6,16300.4,0
2021-08-09 09:33:00+05:30,16300.45,16307.4,16300.45,16305.5,0
2021-08-09 09:34:00+05:30,16304.65,16307.45,16302.7,16305.9,0
2021-08-09 09:35:00+05:30,16306.1,16306.1,16296.45,16300.45,0
2021-08-09 09:36:00+05:30,16301.5,16304.35,16296.7,16299.85,0
2021-08-09 09:37:00+05:30,16300.6,16301.9,16295.9,16299.25,0
2021-08-09 09:38:00+05:30,16299,16301.4,16296.85,16301.4,0
2021-08-09 09:39:00+05:30,16301.75,16303.65,16300.05,16302.75,0
2021-08-09 09:40:00+05:30,16302.55,16306.05,16296.15,16302.45,0
2021-08-09 09:41:00+05:30,16302.6,16308.55,16301.95,16306.85,0
2021-08-09 09:42:00+05:30,16306.65,16306.65,16299.15,16303.4,0
2021-08-09 09:43:00+05:30,16303.65,16303.85,16297.9,16303.85,0
2021-08-09 09:44:00+05:30,16303.2,16306.4,16303.15,16303.15,0
2021-08-09 09:45:00+05:30,16303.15,16305.45,16301.1,16305.1,0
2021-08-09 09:46:00+05:30,16305.25,16307.95,16304.25,16306.2,0
2021-08-09 09:47:00+05:30,16306.05,16306.5,16303.75,16306.15,0
2021-08-09 09:48:00+05:30,16306.5,16308.7,16305.3,16308.15,0
2021-08-09 09:49:00+05:30,16307,16309.15,16305.5,16307.75,0
2021-08-09 09:50:00+05:30,16308.4,16310.55,16306,16306.55,0
2021-08-09 09:51:00+05:30,16306.8,16314.2,16305.45,16312.05,0
2021-08-09 09:52:00+05:30,16312.4,16315.9,16310.7,16312.95,0
2021-08-09 09:53:00+05:30,16312.85,16320.45,16312.85,16317.6,0
2021-08-09 09:54:00+05:30,16317.7,16318.35,16315.7,16316.4,0
2021-08-09 09:55:00+05:30,16316.2,16318.85,16315.1,16318.1,0
2021-08-09 09:56:00+05:30,16318.5,16318.5,16312.95,16316.5,0
2021-08-09 09:57:00+05:30,16315.55,16317.7,16310,16310,0
2021-08-09 09:58:00+05:30,16310.85,16311.1,16306.65,16309.15,0
2021-08-09 09:59:00+05:30,16309.2,16314.2,16307.65,16312.5,0
2021-08-09 10:00:00+05:30,16312.1,16315.3,16310.35,16311.8,0
2021-08-09 10:01:00+05:30,16311.5,16312.7,16308.6,16308.8,0
2021-08-09 10:02:00+05:30,16309.05,16310.8,16307.3,16310.7,0
2021-08-09 10:03:00+05:30,16311.25,16315.65,16311.25,16313.7,0
2021-08-09 10:04:00+05:30,16313,16315.05,16310.85,16314.4,0
2021-08-09 10:05:00+05:30,16313.6,16316.85,16312.25,16312.7,0
2021-08-09 10:06:00+05:30,16312.75,16312.9,16310.3,16311.9,0
2021-08-09 10:07:00+05:30,16311.9,16312.9,16307.85,16310,0
2021-08-09 10:08:00+05:30,16309.65,16312.25,16309.35,16311.75,0
2021-08-09 10:09:00+05:30,16311.7,16314,16310.5,16312.45,0
2021-08-09 10:10:00+05:30,16312.65,16312.65,16300.75,16302.45,0
2021-08-09 10:11:00+05:30,16302.7,16303.1,16295.5,16297.4,0
2021-08-09 10:12:00+05:30,16296.9,16299.7,16295.1,16298.1,0
2021-08-09 10:13:00+05:30,16297.75,16305.1,16297.75,16303.5,0
2021-08-09 10:14:00+05:30,16304.15,16307.85,16299.45,16300,0
2021-08-09 10:15:00+05:30,16299.3,16299.3,16292.15,16292.7,0
2021-08-09 10:16:00+05:30,16292.45,16294.2,16291.1,16293.4,0
2021-08-09 10:17:00+05:30,16293.15,16297.05,16293,16293.4,0
2021-08-09 10:18:00+05:30,16293.85,16293.85,16288.25,16288.9,0
2021-08-09 10:19:00+05:30,16288.95,16290.65,16285.2,16285.2,0
2021-08-09 10:20:00+05:30,16285.65,16295,16284.25,16294.9,0
2021-08-09 10:21:00+05:30,16295.35,16298.3,16295.3,16297.65,0
2021-08-09 10:22:00+05:30,16298.65,16303.75,16298.3,16303.75,0
2021-08-09 10:23:00+05:30,16303.05,16304,16296.9,16299.65,0
2021-08-09 10:24:00+05:30,16299.6,16301.8,16298.1,16300.95,0
2021-08-09 10:25:00+05:30,16302.3,16307.8,16301.4,16306.45,0
2021-08-09 10:26:00+05:30,16306.4,16311.65,16306.4,16311.5,0
2021-08-09 10:27:00+05:30,16311.4,16312.45,16304.95,16304.95,0
2021-08-09 10:28:00+05:30,16304.45,16309.65,16304.45,16308.65,0
2021-08-09 10:29:00+05:30,16308.1,16312.2,16307.9,16312.15,0
2021-08-09 10:30:00+05:30,16311.6,16312.05,16299.8,16299.8,0
2021-08-09 10:31:00+05:30,16299.85,16302.45,16296.9,16296.9,0
2021-08-09 10:32:00+05:30,16297.35,16297.6,16295.75,16297.2,0
2021-08-09 10:33:00+05:30,16296.65,16299.8,16296.1,16299.6,0
2021-08-09 10:34:00+05:30,16298.45,16299.1,16295.15,16296.1,0
2021-08-09 10:35:00+05:30,16296.1,16296.1,16292.45,16294.85,0
2021-08-09 10:36:00+05:30,16295.5,16297.1,16293.65,16296.1,0
2021-08-09 10:37:00+05:30,16296.15,16298.2,16294.7,16295.45,0
2021-08-09 10:38:00+05:30,16295,16296.25,16290.65,16292.55,0
2021-08-09 10:39:00+05:30,16292.55,16297.15,16287.05,16289.4,0
2021-08-09 10:40:00+05:30,16289.5,16292.25,16287.9,16292.25,0
2021-08-09 10:41:00+05:30,16291.9,16294.8,16291.65,16293.1,0
2021-08-09 10:42:00+05:30,16293.8,16294.7,16291.9,16292.55,0
2021-08-09 10:43:00+05:30,16293.2,16293.75,16288.05,16289.15,0
2021-08-09 10:44:00+05:30,16289.3,16290.8,16288.4,16290.7,0
2021-08-09 10:45:00+05:30,16289.6,16289.8,16283.1,16283.2,0
2021-08-09 10:46:00+05:30,16283.4,16285,16281.15,16282,0
2021-08-09 10:47:00+05:30,16281.3,16283.15,16280.05,16282.2,0
2021-08-09 10:48:00+05:30,16282.3,16283.75,16281.75,16283.4,0
2021-08-09 10:49:00+05:30,16282.75,16285.3,16281.3,16281.4,0
2021-08-09 10:50:00+05:30,16280.65,16280.65,16271.8,16278.25,0
2021-08-09 10:51:00+05:30,16278.9,16285.35,16277.95,16283.6,0
2021-08-09 10:52:00+05:30,16283.95,16285.3,16281.95,16283.45,0
2021-08-09 10:53:00+05:30,16282.5,16285.8,16282.5,16283.25,0
2021-08-09 10:54:00+05:30,16284,16286.9,16283.7,16286.45,0
2021-08-09 10:55:00+05:30,16286.25,16288.85,16286.15,16287.95,0
2021-08-09 10:56:00+05:30,16289,16291.3,16287.4,16291.3,0
2021-08-09 10:57:00+05:30,16290.55,16293.3,16286.4,16286.8,0
2021-08-09 10:58:00+05:30,16287.1,16287.9,16285.35,16285.85,0
2021-08-09 10:59:00+05:30,16285.35,16286.25,16284.15,16284.15,0
2021-08-09 11:00:00+05:30,16284.95,16285.3,16282.5,16282.65,0
2021-08-09 11:01:00+05:30,16281.95,16283,16281.05,16281.35,0
2021-08-09 11:02:00+05:30,16281.4,16284.3,16279.7,16283.95,0
2021-08-09 11:03:00+05:30,16283.85,16287.15,16283.85,16287,0
2021-08-09 11:04:00+05:30,16287.4,16287.4,16284.3,16285.1,0
2021-08-09 11:05:00+05:30,16283.55,16284.55,16281.05,16281.6,0
2021-08-09 11:06:00+05:30,16281.4,16282.2,16278.85,16279.4,0
2021-08-09 11:07:00+05:30,16279.7,16280.8,16278.55,16279.75,0
2021-08-09 11:08:00+05:30,16280.1,16280.3,16276.7,16277.05,0
2021-08-09 11:09:00+05:30,16276.9,16279.2,16276.9,16277,0
2021-08-09 11:10:00+05:30,16277.3,16281.7,16276.35,16281.7,0
2021-08-09 11:11:00+05:30,16281.35,16285,16281.35,16283.65,0
2021-08-09 11:12:00+05:30,16284.2,16292.4,16283.5,16291.4,0
2021-08-09 11:13:00+05:30,16291,16291.95,16289.15,16289.2,0
2021-08-09 11:14:00+05:30,16289.35,16290.65,16288.3,16289.5,0
2021-08-09 11:15:00+05:30,16289.45,16292.05,16288.85,16291.9,0
2021-08-09 11:16:00+05:30,16291.1,16296.8,16291.1,16295.6,0
2021-08-09 11:17:00+05:30,16295.8,16298.85,16292.95,16292.95,0
2021-08-09 11:18:00+05:30,16292.7,16295.35,16292.25,16294.85,0
2021-08-09 11:19:00+05:30,16294.95,16296.35,16291.7,16294.2,0
2021-08-09 11:20:00+05:30,16294.1,16295.65,16293.5,16294.3,0
2021-08-09 11:21:00+05:30,16294.55,16296.05,16291.3,16291.85,0
2021-08-09 11:22:00+05:30,16291.3,16296,16291.3,16295.3,0
2021-08-09 11:23:00+05:30,16295.4,16299.35,16295.4,16298.8,0
2021-08-09 11:24:00+05:30,16298.7,16299.6,16295.75,16295.75,0
2021-08-09 11:25:00+05:30,16295.75,16297,16294.1,16296.55,0
2021-08-09 11:26:00+05:30,16296.9,16297.2,16292.1,16292.2,0
2021-08-09 11:27:00+05:30,16292.55,16293.7,16290.75,16291.55,0
2021-08-09 11:28:00+05:30,16290.95,16292.1,16287.45,16288.7,0
2021-08-09 11:29:00+05:30,16288.45,16289.55,16283.85,16283.85,0
2021-08-09 11:30:00+05:30,16283.7,16285.35,16281,16282.3,0
2021-08-09 11:31:00+05:30,16282.65,16286.85,16282.65,16284.95,0
2021-08-09 11:32:00+05:30,16284.9,16286.9,16284.2,16285.55,0
